date;station;CO;NO2;O3;PM10;PM2.5;SO2;hour;weekday;monthday;week;month;quarter;year
2017-10-12 17:00:00;badaling_aq;0.3;41.0;3.0;41.0;17.0;2.0;17;3;12;41;10;4;2017
2017-10-12 18:00:00;aotizhongxin_aq;0.9;47.0;2.0;48.0;34.0;2.0;18;3;12;41;10;4;2017
2017-10-12 18:00:00;badaling_aq;0.3;45.0;2.0;46.0;16.0;2.0;18;3;12;41;10;4;2017
2017-10-12 19:00:00;aotizhongxin_aq;0.7;45.0;2.0;39.0;30.0;2.0;19;3;12;41;10;4;2017
2017-10-12 19:00:00;badaling_aq;0.3;46.0;2.0;43.0;14.0;3.0;19;3;12;41;10;4;2017
2017-10-12 20:00:00;aotizhongxin_aq;0.7;41.0;2.0;37.0;29.0;2.0;20;3;12;41;10;4;2017
2017-10-12 20:00:00;badaling_aq;0.3;48.0;2.0;57.0;18.0;4.0;20;3;12;41;10;4;2017
2017-10-12 21:00:00;aotizhongxin_aq;0.6;38.0;2.0;36.0;30.0;2.0;21;3;12;41;10;4;2017
2017-10-12 21:00:00;badaling_aq;0.3;43.0;2.0;64.0;20.0;4.0;21;3;12;41;10;4;2017
2017-10-12 22:00:00;aotizhongxin_aq;0.7;36.0;2.0;38.0;28.0;2.0;22;3;12;41;10;4;2017
2017-10-12 22:00:00;badaling_aq;0.4;45.0;2.0;72.0;26.0;3.0;22;3;12;41;10;4;2017
2017-10-12 23:00:00;aotizhongxin_aq;0.7;36.0;2.0;38.0;26.0;2.0;23;3;12;41;10;4;2017
2017-10-12 23:00:00;badaling_aq;0.4;36.0;2.0;60.0;24.0;2.0;23;3;12;41;10;4;2017
2017-10-13 00:00:00;aotizhongxin_aq;0.8;34.0;2.0;51.0;27.0;2.0;0;4;13;41;10;4;2017
2017-10-13 00:00:00;badaling_aq;0.7;42.0;3.0;101.0;38.0;3.0;0;4;13;41;10;4;2017
2017-10-13 01:00:00;aotizhongxin_aq;0.8;40.0;2.0;45.0;32.0;2.0;1;4;13;41;10;4;2017
2017-10-13 01:00:00;badaling_aq;0.6;36.0;10.0;104.0;35.0;3.0;1;4;13;41;10;4;2017
2017-10-13 02:00:00;aotizhongxin_aq;0.7;42.0;8.0;37.0;32.0;2.0;2;4;13;41;10;4;2017
2017-10-13 02:00:00;badaling_aq;1.0;35.0;18.0;90.0;41.0;9.0;2;4;13;41;10;4;2017
2017-10-13 03:00:00;aotizhongxin_aq;0.8;46.0;15.0;37.0;40.0;2.0;3;4;13;41;10;4;2017
2017-10-13 03:00:00;badaling_aq;0.7;28.0;40.0;66.0;39.0;11.0;3;4;13;41;10;4;2017
2017-10-13 04:00:00;aotizhongxin_aq;0.8;50.0;27.0;37.0;45.0;2.0;4;4;13;41;10;4;2017
2017-10-13 04:00:00;badaling_aq;0.5;19.0;60.0;39.0;32.0;8.0;4;4;13;41;10;4;2017
2017-10-13 05:00:00;aotizhongxin_aq;0.8;54.0;39.0;37.0;57.0;2.0;5;4;13;41;10;4;2017
2017-10-13 05:00:00;badaling_aq;0.4;15.0;65.0;19.0;17.0;5.0;5;4;13;41;10;4;2017
2017-10-13 06:00:00;aotizhongxin_aq;0.8;58.0;43.0;37.0;61.0;3.0;6;4;13;41;10;4;2017
2017-10-13 06:00:00;badaling_aq;0.2;13.0;66.0;19.0;8.0;2.0;6;4;13;41;10;4;2017
2017-10-13 07:00:00;aotizhongxin_aq;0.8;48.0;56.0;37.0;53.0;10.0;7;4;13;41;10;4;2017
2017-10-13 07:00:00;badaling_aq;0.2;26.0;74.0;84.0;17.0;7.0;7;4;13;41;10;4;2017
2017-10-13 08:00:00;aotizhongxin_aq;0.8;45.0;66.0;37.0;41.0;1.0;8;4;13;41;10;4;2017
2017-10-13 08:00:00;badaling_aq;0.2;29.0;67.0;61.0;23.0;1.0;8;4;13;41;10;4;2017
2017-10-13 09:00:00;aotizhongxin_aq;0.6;54.0;50.0;53.0;46.0;2.0;9;4;13;41;10;4;2017
2017-10-13 09:00:00;badaling_aq;0.2;26.0;53.0;51.0;8.0;2.0;9;4;13;41;10;4;2017
2017-10-13 10:00:00;aotizhongxin_aq;0.6;85.0;37.0;68.0;50.0;6.0;10;4;13;41;10;4;2017
2017-10-13 10:00:00;badaling_aq;0.2;76.0;21.0;121.0;33.0;10.0;10;4;13;41;10;4;2017
2017-10-13 11:00:00;aotizhongxin_aq;0.6;116.0;1.0;97.0;59.0;12.0;11;4;13;41;10;4;2017
2017-10-13 11:00:00;badaling_aq;0.2;84.0;4.0;228.0;44.0;11.0;11;4;13;41;10;4;2017
2017-10-13 12:00:00;aotizhongxin_aq;0.6;114.0;6.0;88.0;71.0;9.0;12;4;13;41;10;4;2017
2017-10-13 12:00:00;badaling_aq;0.2;65.0;12.0;102.0;29.0;6.0;12;4;13;41;10;4;2017
2017-10-13 13:00:00;aotizhongxin_aq;0.6;119.0;9.0;94.0;69.0;12.0;13;4;13;41;10;4;2017
2017-10-13 13:00:00;badaling_aq;0.2;57.0;22.0;61.0;22.0;9.0;13;4;13;41;10;4;2017
2017-10-13 14:00:00;aotizhongxin_aq;0.6;115.0;6.0;81.0;73.0;6.0;14;4;13;41;10;4;2017
2017-10-13 14:00:00;badaling_aq;0.2;61.0;13.0;51.0;9.0;12.0;14;4;13;41;10;4;2017
2017-10-13 15:00:00;aotizhongxin_aq;0.6;83.0;6.0;77.0;58.0;1.0;15;4;13;41;10;4;2017
2017-10-13 15:00:00;badaling_aq;0.2;52.0;15.0;56.0;10.0;1.0;15;4;13;41;10;4;2017
2017-10-13 16:00:00;aotizhongxin_aq;0.6;72.0;1.0;46.0;36.0;1.0;16;4;13;41;10;4;2017
2017-10-13 16:00:00;badaling_aq;0.2;61.0;6.0;46.0;15.0;12.0;16;4;13;41;10;4;2017
2017-10-13 17:00:00;aotizhongxin_aq;0.6;55.0;10.0;46.0;24.0;1.0;17;4;13;41;10;4;2017
2017-10-13 17:00:00;badaling_aq;0.2;74.0;1.0;63.0;14.0;3.0;17;4;13;41;10;4;2017
2017-10-13 18:00:00;aotizhongxin_aq;0.6;59.0;2.0;23.0;9.0;9.0;18;4;13;41;10;4;2017
2017-10-13 18:00:00;badaling_aq;0.2;72.0;9.0;107.0;22.0;15.0;18;4;13;41;10;4;2017
2017-10-13 19:00:00;aotizhongxin_aq;0.6;56.0;22.0;22.0;14.0;1.0;19;4;13;41;10;4;2017
2017-10-13 19:00:00;badaling_aq;0.2;62.0;6.0;105.0;19.0;17.0;19;4;13;41;10;4;2017
2017-10-13 20:00:00;aotizhongxin_aq;0.6;40.0;22.0;9.0;9.0;6.0;20;4;13;41;10;4;2017
2017-10-13 20:00:00;badaling_aq;0.2;58.0;1.0;98.0;19.0;15.0;20;4;13;41;10;4;2017
2017-10-13 21:00:00;aotizhongxin_aq;0.6;42.0;25.0;19.0;3.0;12.0;21;4;13;41;10;4;2017
2017-10-13 21:00:00;badaling_aq;0.2;55.0;6.0;84.0;24.0;3.0;21;4;13;41;10;4;2017
2017-10-13 22:00:00;aotizhongxin_aq;0.6;36.0;30.0;12.0;8.0;12.0;22;4;13;41;10;4;2017
2017-10-13 22:00:00;badaling_aq;0.2;63.0;6.0;61.0;7.0;10.0;22;4;13;41;10;4;2017
2017-10-13 23:00:00;aotizhongxin_aq;0.6;44.0;28.0;23.0;12.0;1.0;23;4;13;41;10;4;2017
2017-10-13 23:00:00;badaling_aq;0.2;60.0;11.0;39.0;10.0;9.0;23;4;13;41;10;4;2017
2017-10-14 00:00:00;aotizhongxin_aq;0.6;49.0;15.0;37.0;11.0;9.0;0;5;14;41;10;4;2017
2017-10-14 00:00:00;badaling_aq;0.2;54.0;7.0;63.0;21.0;6.0;0;5;14;41;10;4;2017
2017-10-14 01:00:00;aotizhongxin_aq;0.6;51.0;10.0;28.0;7.0;1.0;1;5;14;41;10;4;2017
2017-10-14 01:00:00;badaling_aq;0.2;36.0;23.0;65.0;14.0;1.0;1;5;14;41;10;4;2017
2017-10-14 02:00:00;aotizhongxin_aq;0.4;42.0;10.0;33.0;5.0;2.0;2;5;14;41;10;4;2017
2017-10-14 02:00:00;badaling_aq;0.1;21.0;29.0;35.0;10.0;2.0;2;5;14;41;10;4;2017
2017-10-14 03:00:00;aotizhongxin_aq;0.4;48.0;22.0;38.0;20.0;9.0;3;5;14;41;10;4;2017
2017-10-14 03:00:00;badaling_aq;0.1;19.0;61.0;35.0;14.0;6.0;3;5;14;41;10;4;2017
2017-10-14 04:00:00;aotizhongxin_aq;0.4;50.0;26.0;40.0;11.0;6.0;4;5;14;41;10;4;2017
2017-10-14 04:00:00;badaling_aq;0.1;13.0;55.0;35.0;17.0;6.0;4;5;14;41;10;4;2017
2017-10-14 05:00:00;aotizhongxin_aq;0.4;43.0;18.0;33.0;14.0;12.0;5;5;14;41;10;4;2017
2017-10-14 05:00:00;badaling_aq;0.1;18.0;52.0;35.0;12.0;2.0;5;5;14;41;10;4;2017
2017-10-14 06:00:00;aotizhongxin_aq;0.4;43.0;24.0;37.0;19.0;1.0;6;5;14;41;10;4;2017
2017-10-14 06:00:00;badaling_aq;0.1;25.0;62.0;18.0;11.0;12.0;6;5;14;41;10;4;2017
2017-10-14 07:00:00;aotizhongxin_aq;0.4;54.0;18.0;35.0;23.0;1.0;7;5;14;41;10;4;2017
2017-10-14 07:00:00;badaling_aq;0.1;19.0;56.0;63.0;21.0;9.0;7;5;14;41;10;4;2017
2017-10-14 08:00:00;aotizhongxin_aq;0.6;56.0;6.0;38.0;11.0;2.0;8;5;14;41;10;4;2017
2017-10-14 08:00:00;badaling_aq;0.2;28.0;46.0;33.0;13.0;2.0;8;5;14;41;10;4;2017
2017-10-14 09:00:00;aotizhongxin_aq;0.6;59.0;14.0;55.0;31.0;6.0;9;5;14;41;10;4;2017
2017-10-14 09:00:00;badaling_aq;0.2;44.0;36.0;48.0;13.0;1.0;9;5;14;41;10;4;2017
2017-10-14 10:00:00;aotizhongxin_aq;0.6;73.0;4.0;55.0;30.0;9.0;10;5;14;41;10;4;2017
2017-10-14 10:00:00;badaling_aq;0.2;60.0;22.0;73.0;25.0;6.0;10;5;14;41;10;4;2017
2017-10-14 11:00:00;aotizhongxin_aq;0.6;63.0;16.0;47.0;27.0;12.0;11;5;14;41;10;4;2017
2017-10-14 11:00:00;badaling_aq;0.2;63.0;20.0;98.0;17.0;1.0;11;5;14;41;10;4;2017
2017-10-14 12:00:00;aotizhongxin_aq;0.6;52.0;10.0;44.0;29.0;6.0;12;5;14;41;10;4;2017
2017-10-14 12:00:00;badaling_aq;0.2;52.0;17.0;107.0;35.0;9.0;12;5;14;41;10;4;2017
2017-10-14 13:00:00;aotizhongxin_aq;0.6;63.0;18.0;38.0;26.0;1.0;13;5;14;41;10;4;2017
2017-10-14 13:00:00;badaling_aq;0.2;50.0;16.0;62.0;28.0;9.0;13;5;14;41;10;4;2017
2017-10-14 14:00:00;aotizhongxin_aq;0.6;52.0;14.0;44.0;33.0;12.0;14;5;14;41;10;4;2017
2017-10-14 14:00:00;badaling_aq;0.2;57.0;14.0;41.0;27.0;9.0;14;5;14;41;10;4;2017
2017-10-14 15:00:00;aotizhongxin_aq;0.6;38.0;28.0;30.0;29.0;12.0;15;5;14;41;10;4;2017
2017-10-14 15:00:00;badaling_aq;0.2;46.0;20.0;41.0;34.0;1.0;15;5;14;41;10;4;2017
2017-10-14 16:00:00;aotizhongxin_aq;0.6;31.0;31.0;30.0;26.0;9.0;16;5;14;41;10;4;2017
2017-10-14 16:00:00;badaling_aq;0.2;44.0;23.0;41.0;25.0;9.0;16;5;14;41;10;4;2017
2017-10-14 17:00:00;aotizhongxin_aq;0.6;34.0;24.0;30.0;30.0;9.0;17;5;14;41;10;4;2017
2017-10-14 17:00:00;badaling_aq;0.2;52.0;18.0;41.0;20.0;9.0;17;5;14;41;10;4;2017
2017-10-14 18:00:00;aotizhongxin_aq;0.6;41.0;9.0;30.0;38.0;12.0;18;5;14;41;10;4;2017
2017-10-14 18:00:00;badaling_aq;0.2;59.0;12.0;33.0;31.0;9.0;18;5;14;41;10;4;2017
2017-10-14 19:00:00;aotizhongxin_aq;0.6;54.0;9.0;30.0;43.0;12.0;19;5;14;41;10;4;2017
2017-10-14 19:00:00;badaling_aq;0.2;58.0;1.0;39.0;26.0;9.0;19;5;14;41;10;4;2017
2017-10-14 20:00:00;aotizhongxin_aq;0.6;56.0;1.0;30.0;35.0;1.0;20;5;14;41;10;4;2017
2017-10-14 20:00:00;badaling_aq;0.2;56.0;1.0;51.0;43.0;9.0;20;5;14;41;10;4;2017
2017-10-14 21:00:00;aotizhongxin_aq;0.6;50.0;1.0;30.0;40.0;1.0;21;5;14;41;10;4;2017
2017-10-14 21:00:00;badaling_aq;0.2;49.0;13.0;40.0;37.0;9.0;21;5;14;41;10;4;2017
2017-10-14 22:00:00;aotizhongxin_aq;0.6;48.0;12.0;30.0;34.0;12.0;22;5;14;41;10;4;2017
2017-10-14 22:00:00;badaling_aq;0.2;54.0;12.0;64.0;49.0;9.0;22;5;14;41;10;4;2017
2017-10-14 23:00:00;aotizhongxin_aq;0.6;47.0;1.0;30.0;40.0;6.0;23;5;14;41;10;4;2017
2017-10-14 23:00:00;badaling_aq;0.2;54.0;11.0;50.0;48.0;9.0;23;5;14;41;10;4;2017
2017-10-15 00:00:00;aotizhongxin_aq;0.6;47.0;15.0;30.0;30.0;6.0;0;6;15;41;10;4;2017
2017-10-15 00:00:00;badaling_aq;0.2;48.0;14.0;50.0;56.0;12.0;0;6;15;41;10;4;2017
2017-10-15 01:00:00;aotizhongxin_aq;0.8;36.0;11.0;30.0;32.0;2.0;1;6;15;41;10;4;2017
2017-10-15 01:00:00;badaling_aq;0.6;37.0;19.0;50.0;45.0;2.0;1;6;15;41;10;4;2017
2017-10-15 02:00:00;aotizhongxin_aq;0.9;38.0;14.0;39.0;37.0;2.0;2;6;15;41;10;4;2017
2017-10-15 02:00:00;badaling_aq;0.6;32.0;23.0;50.0;63.0;2.0;2;6;15;41;10;4;2017
2017-10-15 03:00:00;aotizhongxin_aq;1.0;31.0;30.0;39.0;44.0;2.0;3;6;15;41;10;4;2017
2017-10-15 03:00:00;badaling_aq;0.7;30.0;26.0;50.0;45.0;2.0;3;6;15;41;10;4;2017
2017-10-15 04:00:00;aotizhongxin_aq;1.0;32.0;40.0;39.0;63.0;12.0;4;6;15;41;10;4;2017
2017-10-15 04:00:00;badaling_aq;0.7;29.0;37.0;74.0;63.0;8.0;4;6;15;41;10;4;2017
2017-10-15 05:00:00;aotizhongxin_aq;1.0;26.0;49.0;39.0;54.0;2.0;5;6;15;41;10;4;2017
2017-10-15 05:00:00;badaling_aq;1.1;32.0;39.0;74.0;67.0;6.0;5;6;15;41;10;4;2017
2017-10-15 06:00:00;aotizhongxin_aq;1.0;28.0;49.0;39.0;62.0;3.0;6;6;15;41;10;4;2017
2017-10-15 06:00:00;badaling_aq;0.9;31.0;50.0;74.0;64.0;7.0;6;6;15;41;10;4;2017
2017-10-15 07:00:00;aotizhongxin_aq;1.0;29.0;59.0;39.0;66.0;7.0;7;6;15;41;10;4;2017
2017-10-15 07:00:00;badaling_aq;0.9;37.0;62.0;74.0;53.0;16.0;7;6;15;41;10;4;2017
2017-10-15 08:00:00;aotizhongxin_aq;1.1;40.0;46.0;39.0;69.0;2.0;8;6;15;41;10;4;2017
2017-10-15 08:00:00;badaling_aq;0.7;33.0;53.0;73.0;52.0;5.0;8;6;15;41;10;4;2017
2017-10-15 09:00:00;aotizhongxin_aq;1.3;54.0;35.0;39.0;71.0;2.0;9;6;15;41;10;4;2017
2017-10-15 09:00:00;badaling_aq;0.6;55.0;27.0;101.0;48.0;2.0;9;6;15;41;10;4;2017
2017-10-15 10:00:00;aotizhongxin_aq;1.3;72.0;19.0;39.0;88.0;9.0;10;6;15;41;10;4;2017
2017-10-15 10:00:00;badaling_aq;0.6;70.0;30.0;90.0;55.0;12.0;10;6;15;41;10;4;2017
2017-10-15 11:00:00;aotizhongxin_aq;1.7;83.0;8.0;39.0;82.0;2.0;11;6;15;41;10;4;2017
2017-10-15 11:00:00;badaling_aq;0.7;61.0;14.0;71.0;52.0;2.0;11;6;15;41;10;4;2017
2017-10-15 12:00:00;aotizhongxin_aq;1.8;83.0;2.0;79.0;78.0;2.0;12;6;15;41;10;4;2017
2017-10-15 12:00:00;badaling_aq;0.7;56.0;12.0;69.0;57.0;2.0;12;6;15;41;10;4;2017
2017-10-15 13:00:00;aotizhongxin_aq;1.9;80.0;2.0;78.0;78.0;2.0;13;6;15;41;10;4;2017
2017-10-15 13:00:00;badaling_aq;0.6;61.0;6.0;67.0;55.0;2.0;13;6;15;41;10;4;2017
2017-10-15 14:00:00;aotizhongxin_aq;1.7;76.0;2.0;82.0;76.0;2.0;14;6;15;41;10;4;2017
2017-10-15 14:00:00;badaling_aq;0.6;65.0;2.0;106.0;53.0;3.0;14;6;15;41;10;4;2017
2017-10-15 15:00:00;aotizhongxin_aq;1.7;71.0;12.0;96.0;85.0;9.0;15;6;15;41;10;4;2017
2017-10-15 15:00:00;badaling_aq;0.6;73.0;9.0;96.0;41.0;10.0;15;6;15;41;10;4;2017
2017-10-15 16:00:00;aotizhongxin_aq;1.7;72.0;6.0;89.0;73.0;12.0;16;6;15;41;10;4;2017
2017-10-15 16:00:00;badaling_aq;0.6;74.0;1.0;85.0;42.0;3.0;16;6;15;41;10;4;2017
2017-10-15 17:00:00;aotizhongxin_aq;1.7;61.0;6.0;89.0;86.0;1.0;17;6;15;41;10;4;2017
2017-10-15 17:00:00;badaling_aq;0.6;88.0;12.0;87.0;36.0;12.0;17;6;15;41;10;4;2017
2017-10-15 18:00:00;aotizhongxin_aq;1.7;54.0;12.0;89.0;63.0;12.0;18;6;15;41;10;4;2017
2017-10-15 18:00:00;badaling_aq;0.6;68.0;14.0;34.0;24.0;1.0;18;6;15;41;10;4;2017
2017-10-15 19:00:00;aotizhongxin_aq;0.8;46.0;2.0;89.0;48.0;2.0;19;6;15;41;10;4;2017
2017-10-15 19:00:00;badaling_aq;0.1;60.0;15.0;37.0;7.0;2.0;19;6;15;41;10;4;2017
2017-10-15 20:00:00;aotizhongxin_aq;0.8;47.0;2.0;89.0;41.0;9.0;20;6;15;41;10;4;2017
2017-10-15 20:00:00;badaling_aq;0.1;75.0;1.0;98.0;23.0;13.0;20;6;15;41;10;4;2017
2017-10-15 21:00:00;aotizhongxin_aq;0.8;54.0;1.0;89.0;40.0;9.0;21;6;15;41;10;4;2017
2017-10-15 21:00:00;badaling_aq;0.1;61.0;16.0;73.0;17.0;1.0;21;6;15;41;10;4;2017
2017-10-15 22:00:00;aotizhongxin_aq;0.5;36.0;15.0;89.0;15.0;2.0;22;6;15;41;10;4;2017
2017-10-15 22:00:00;badaling_aq;0.2;54.0;9.0;84.0;12.0;2.0;22;6;15;41;10;4;2017
2017-10-15 23:00:00;aotizhongxin_aq;0.5;43.0;11.0;89.0;13.0;2.0;23;6;15;41;10;4;2017
2017-10-15 23:00:00;badaling_aq;0.3;56.0;2.0;96.0;13.0;2.0;23;6;15;41;10;4;2017
2017-10-16 00:00:00;aotizhongxin_aq;0.4;36.0;19.0;16.0;10.0;2.0;0;0;16;42;10;4;2017
2017-10-16 00:00:00;badaling_aq;0.2;51.0;4.0;81.0;18.0;2.0;0;0;16;42;10;4;2017
2017-10-16 01:00:00;aotizhongxin_aq;0.5;33.0;21.0;22.0;8.0;2.0;1;0;16;42;10;4;2017
2017-10-16 01:00:00;badaling_aq;0.1;18.0;40.0;6.0;3.0;2.0;1;0;16;42;10;4;2017
2017-10-16 02:00:00;aotizhongxin_aq;0.5;35.0;33.0;28.0;9.0;6.0;2;0;16;42;10;4;2017
2017-10-16 02:00:00;badaling_aq;0.1;18.0;49.0;54.0;16.0;9.0;2;0;16;42;10;4;2017
2017-10-16 03:00:00;aotizhongxin_aq;0.5;35.0;28.0;17.0;7.0;2.0;3;0;16;42;10;4;2017
2017-10-16 03:00:00;badaling_aq;0.1;18.0;49.0;37.0;14.0;2.0;3;0;16;42;10;4;2017
2017-10-16 04:00:00;aotizhongxin_aq;0.7;35.0;38.0;24.0;15.0;3.0;4;0;16;42;10;4;2017
2017-10-16 04:00:00;badaling_aq;0.1;12.0;59.0;35.0;6.0;2.0;4;0;16;42;10;4;2017
2017-10-16 05:00:00;aotizhongxin_aq;0.7;43.0;54.0;34.0;35.0;11.0;5;0;16;42;10;4;2017
2017-10-16 05:00:00;badaling_aq;0.1;28.0;58.0;57.0;12.0;6.0;5;0;16;42;10;4;2017
2017-10-16 06:00:00;aotizhongxin_aq;1.0;32.0;52.0;51.0;38.0;5.0;6;0;16;42;10;4;2017
2017-10-16 06:00:00;badaling_aq;0.3;20.0;57.0;29.0;11.0;2.0;6;0;16;42;10;4;2017
2017-10-16 07:00:00;aotizhongxin_aq;1.1;30.0;64.0;60.0;49.0;5.0;7;0;16;42;10;4;2017
2017-10-16 07:00:00;badaling_aq;0.3;26.0;55.0;40.0;18.0;2.0;7;0;16;42;10;4;2017
2017-10-16 08:00:00;aotizhongxin_aq;1.2;29.0;67.0;59.0;53.0;5.0;8;0;16;42;10;4;2017
2017-10-16 08:00:00;badaling_aq;0.4;34.0;52.0;74.0;23.0;2.0;8;0;16;42;10;4;2017
2017-10-16 09:00:00;aotizhongxin_aq;1.3;38.0;58.0;51.0;50.0;5.0;9;0;16;42;10;4;2017
2017-10-16 09:00:00;badaling_aq;0.6;46.0;40.0;85.0;32.0;2.0;9;0;16;42;10;4;2017
2017-10-16 10:00:00;aotizhongxin_aq;1.3;52.0;59.0;60.0;58.0;7.0;10;0;16;42;10;4;2017
2017-10-16 10:00:00;badaling_aq;0.6;84.0;20.0;114.0;54.0;1.0;10;0;16;42;10;4;2017
2017-10-16 11:00:00;aotizhongxin_aq;1.2;55.0;32.0;65.0;49.0;2.0;11;0;16;42;10;4;2017
2017-10-16 11:00:00;badaling_aq;1.0;89.0;6.0;155.0;58.0;2.0;11;0;16;42;10;4;2017
2017-10-16 12:00:00;aotizhongxin_aq;1.3;80.0;6.0;82.0;58.0;2.0;12;0;16;42;10;4;2017
2017-10-16 12:00:00;badaling_aq;0.9;77.0;9.0;143.0;60.0;2.0;12;0;16;42;10;4;2017
2017-10-16 13:00:00;aotizhongxin_aq;1.5;83.0;2.0;96.0;68.0;2.0;13;0;16;42;10;4;2017
2017-10-16 13:00:00;badaling_aq;1.1;86.0;3.0;193.0;76.0;4.0;13;0;16;42;10;4;2017
2017-10-16 14:00:00;aotizhongxin_aq;1.5;79.0;1.0;101.0;81.0;6.0;14;0;16;42;10;4;2017
2017-10-16 14:00:00;badaling_aq;1.1;67.0;13.0;145.0;67.0;12.0;14;0;16;42;10;4;2017
2017-10-16 15:00:00;aotizhongxin_aq;1.5;75.0;1.0;91.0;74.0;9.0;15;0;16;42;10;4;2017
2017-10-16 15:00:00;badaling_aq;1.1;78.0;6.0;144.0;76.0;6.0;15;0;16;42;10;4;2017
2017-10-16 16:00:00;aotizhongxin_aq;1.5;70.0;6.0;93.0;87.0;1.0;16;0;16;42;10;4;2017
2017-10-16 16:00:00;badaling_aq;1.1;69.0;6.0;132.0;74.0;12.0;16;0;16;42;10;4;2017
2017-10-16 17:00:00;aotizhongxin_aq;1.5;75.0;9.0;93.0;72.0;6.0;17;0;16;42;10;4;2017
2017-10-16 17:00:00;badaling_aq;1.1;62.0;9.0;90.0;64.0;6.0;17;0;16;42;10;4;2017
2017-10-16 18:00:00;aotizhongxin_aq;1.5;74.0;1.0;86.0;60.0;4.0;18;0;16;42;10;4;2017
2017-10-16 18:00:00;badaling_aq;1.1;59.0;1.0;80.0;59.0;1.0;18;0;16;42;10;4;2017
2017-10-16 19:00:00;aotizhongxin_aq;1.5;64.0;6.0;68.0;62.0;1.0;19;0;16;42;10;4;2017
2017-10-16 19:00:00;badaling_aq;1.1;65.0;12.0;71.0;65.0;12.0;19;0;16;42;10;4;2017
2017-10-16 20:00:00;aotizhongxin_aq;1.5;62.0;9.0;67.0;61.0;9.0;20;0;16;42;10;4;2017
2017-10-16 20:00:00;badaling_aq;1.1;60.0;9.0;71.0;58.0;9.0;20;0;16;42;10;4;2017
2017-10-16 21:00:00;aotizhongxin_aq;1.5;62.0;12.0;67.0;56.0;6.0;21;0;16;42;10;4;2017
2017-10-16 21:00:00;badaling_aq;1.1;45.0;12.0;60.0;57.0;9.0;21;0;16;42;10;4;2017
2017-10-16 22:00:00;aotizhongxin_aq;1.5;60.0;1.0;69.0;60.0;6.0;22;0;16;42;10;4;2017
2017-10-16 22:00:00;badaling_aq;1.1;51.0;12.0;72.0;63.0;6.0;22;0;16;42;10;4;2017
2017-10-16 23:00:00;aotizhongxin_aq;1.5;46.0;12.0;69.0;63.0;1.0;23;0;16;42;10;4;2017
2017-10-16 23:00:00;badaling_aq;1.1;41.0;12.0;70.0;58.0;1.0;23;0;16;42;10;4;2017
2017-10-17 00:00:00;aotizhongxin_aq;1.5;51.0;1.0;69.0;83.0;9.0;0;1;17;42;10;4;2017
2017-10-17 00:00:00;badaling_aq;1.1;35.0;1.0;94.0;71.0;9.0;0;1;17;42;10;4;2017
2017-10-17 01:00:00;aotizhongxin_aq;1.5;58.0;7.0;69.0;88.0;9.0;1;1;17;42;10;4;2017
2017-10-17 01:00:00;badaling_aq;1.1;47.0;2.0;110.0;66.0;6.0;1;1;17;42;10;4;2017
2017-10-17 02:00:00;aotizhongxin_aq;1.5;56.0;20.0;69.0;82.0;6.0;2;1;17;42;10;4;2017
2017-10-17 02:00:00;badaling_aq;1.1;51.0;16.0;93.0;76.0;1.0;2;1;17;42;10;4;2017
2017-10-17 03:00:00;aotizhongxin_aq;1.1;44.0;24.0;69.0;63.0;2.0;3;1;17;42;10;4;2017
2017-10-17 03:00:00;badaling_aq;0.8;41.0;23.0;87.0;70.0;3.0;3;1;17;42;10;4;2017
2017-10-17 04:00:00;aotizhongxin_aq;1.1;57.0;31.0;75.0;70.0;9.0;4;1;17;42;10;4;2017
2017-10-17 04:00:00;badaling_aq;0.8;50.0;31.0;98.0;80.0;12.0;4;1;17;42;10;4;2017
2017-10-17 05:00:00;aotizhongxin_aq;1.1;50.0;44.0;75.0;81.0;13.0;5;1;17;42;10;4;2017
2017-10-17 05:00:00;badaling_aq;0.8;34.0;61.0;96.0;80.0;1.0;5;1;17;42;10;4;2017
2017-10-17 06:00:00;aotizhongxin_aq;1.2;50.0;45.0;75.0;87.0;4.0;6;1;17;42;10;4;2017
2017-10-17 06:00:00;badaling_aq;1.1;31.0;75.0;96.0;85.0;2.0;6;1;17;42;10;4;2017
2017-10-17 07:00:00;aotizhongxin_aq;1.1;51.0;47.0;75.0;85.0;3.0;7;1;17;42;10;4;2017
2017-10-17 07:00:00;badaling_aq;1.1;35.0;77.0;96.0;88.0;2.0;7;1;17;42;10;4;2017
2017-10-17 08:00:00;aotizhongxin_aq;1.1;50.0;63.0;75.0;91.0;13.0;8;1;17;42;10;4;2017
2017-10-17 08:00:00;badaling_aq;1.1;41.0;80.0;96.0;94.0;1.0;8;1;17;42;10;4;2017
2017-10-17 09:00:00;aotizhongxin_aq;1.1;66.0;40.0;75.0;87.0;6.0;9;1;17;42;10;4;2017
2017-10-17 09:00:00;badaling_aq;1.1;49.0;65.0;96.0;101.0;6.0;9;1;17;42;10;4;2017
2017-10-17 10:00:00;aotizhongxin_aq;1.1;62.0;53.0;76.0;67.0;6.0;10;1;17;42;10;4;2017
2017-10-17 10:00:00;badaling_aq;1.1;66.0;45.0;130.0;122.0;1.0;10;1;17;42;10;4;2017
2017-10-17 11:00:00;aotizhongxin_aq;1.1;62.0;33.0;76.0;83.0;6.0;11;1;17;42;10;4;2017
